,alias,lat,long
39033,"['Plumbing', 'Hydro-jetting']",34.24167,-118.53547
39034,"['Handyman', 'Gutter Services', 'Plumbing']",34.110042798135666,-117.80979375035582
39035,"['Plumbing', 'Water Heater Installation/Repair']",34.083377,-118.372017
39036,"['Plumbing', 'Handyman', 'Electricians']",34.00283,-117.97157
39037,['Plumbing'],33.9252671313838,-118.375709764659
39038,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",33.802059,-118.1749577
39039,"['Plumbing', 'Water Heater Installation/Repair', 'Septic Services']",34.19995,-118.49895
39040,['Plumbing'],34.095363,-117.667932
39041,['Plumbing'],34.141554,-117.939133
39042,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.17941284,-118.43396759
39043,['Plumbing'],34.185573,-118.464292
39044,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.2407608032227,-118.43074798584
39045,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.45888567686045,-118.53501402041576
39046,"['Heating & Air Conditioning/HVAC', 'Plumbing', 'Appliances & Repair']",34.1750103,-118.3249155
39047,['Plumbing'],34.08799743652344,-118.40689086914062
39048,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.0915621,-117.6809696
39049,['Plumbing'],34.18669,-118.23214
39050,"['Heating & Air Conditioning/HVAC', 'Plumbing', 'Water Heater Installation/Repair']",34.052187,-118.243425
39051,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.20367396652554,-118.54470758384139
39052,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",33.82404396816202,-118.1123656183458
39053,['Plumbing'],33.9580497741699,-118.118583679199
39054,['Plumbing'],33.817512,-118.186836
39055,['Plumbing'],34.0300299,-118.49741
39056,['Plumbing'],34.14944,-118.09609
39057,"['Plumbing', 'Water Heater Installation/Repair']",34.265575,-118.526355
39058,['Plumbing'],34.1580543518066,-118.512672424316
39059,"['Plumbing', 'Gutter Services']",34.015278,-118.436821
39060,"['Handyman', 'Plumbing', 'Painters']",34.21051,-118.62405
39061,['Plumbing'],34.22757,-118.54059
39062,"['Plumbing', 'Water Heater Installation/Repair']",34.219095,-118.369018
39063,"['Handyman', 'Plumbing', 'Home Theatre Installation']",34.1423899,-118.4571974
39064,"['Plumbing', 'Windows Installation', 'Flooring']",34.0644569396973,-118.300018310547
39065,['Plumbing'],34.07496923422533,-118.1462023409647
39066,"['Plumbing', 'Water Heater Installation/Repair']",34.182410070354734,-118.47079462231001
39067,['Plumbing'],34.25561531749027,-118.42075518108014
39068,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.2011504,-118.2273979
39069,"['Plumbing', 'Water Heater Installation/Repair', 'Irrigation']",34.22144,-118.36732
39070,['Plumbing'],34.06488,-118.43627
39071,"['Plumbing', 'Heating & Air Conditioning/HVAC', 'Water Heater Installation/Repair']",34.178447,-118.526517
39072,"['Plumbing', 'Water Heater Installation/Repair']",34.0192530368043,-118.40762931349312
39073,['Plumbing'],34.15422,-118.64148
39074,['Plumbing'],34.0348,-118.2226928
39075,"['Plumbing', 'Water Heater Installation/Repair']",34.24882,-119.2263556
39076,['Plumbing'],34.0820274353027,-118.270141601562
39077,['Plumbing'],34.17129101437814,-118.5694366606768
39078,"['Plumbing', 'Hydro-jetting', 'Water Heater Installation/Repair']",34.2554473876953,-118.284843444824
39079,['Plumbing'],33.86085,-117.5652
39080,"['Plumbing', 'Water Heater Installation/Repair']",34.25809,-118.46483
39081,['Plumbing'],34.14359,-118.26684
39082,['Plumbing'],34.0494037,-118.2268056
39083,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",33.9544115,-118.3530586
39084,['Plumbing'],34.047127738595,-118.23585703969
39085,['Plumbing'],34.1587106,-118.3130898
39086,['Plumbing'],34.13349914550781,-118.02702331542969
39087,['Plumbing'],34.142589,-118.40316
39088,['Plumbing'],34.2076177,-118.5080497
39089,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.1103407,-118.2585096
39090,"['Plumbing', 'Water Heater Installation/Repair']",34.2033996582031,-118.328880310059
39091,['Plumbing'],34.05557,-118.38058
39092,"['Plumbing', 'Water Heater Installation/Repair']",34.1256812,-118.2639368
39093,"['Plumbing', 'Water Heater Installation/Repair', 'Septic Services']",33.94043167824385,-118.15406242326884
39094,"['Plumbing', 'Water Heater Installation/Repair', 'Heating & Air Conditioning/HVAC']",34.229122,-119.01967
39095,['Backflow Services'],34.13345,-118.25386
39096,['Plumbing'],34.1444751599008,-118.414112250977
39097,"['Plumbing', 'Water Heater Installation/Repair']",34.1741611,-118.3160625
39098,['Plumbing'],34.1477101,-118.4307612
39099,['Plumbing'],34.025517,-118.3032484
39100,"['Plumbing', 'General Contractors']",34.013625,-117.85992585
39101,['Plumbing'],33.948097,-118.371887
39102,"['Plumbing', 'Septic Services']",34.25547,-118.29104
39103,['Plumbing'],34.143683,-118.403336
39104,['Plumbing'],34.1322469,-118.2117257
39105,"['Plumbing', 'Water Heater Installation/Repair', 'Kitchen & Bath']",34.18667,-118.39165
39106,['Plumbing'],34.0080391,-118.4126718
39107,['Plumbing'],34.1986323,-118.3972779
39108,['Plumbing'],34.4139175415039,-118.548179626465
39109,"['Plumbing', 'Water Heater Installation/Repair']",34.0479872,-118.5441039
39110,"['Water Heater Installation/Repair', 'Plumbing']",34.06240117,-118.2985715
39111,['Plumbing'],34.1371307373047,-118.207328796387
39112,['Plumbing'],33.991771697998,-118.437194824219
39113,['Plumbing'],34.17683471928894,-118.30925915915697
39114,"['Plumbing', 'Hydro-jetting', 'Water Heater Installation/Repair']",33.82124499440434,-118.26440898544439
39115,['Plumbing'],34.270987,-118.498895
39116,"['Plumbing', 'Water Heater Installation/Repair']",34.208195,-118.3987842
39117,"['Plumbing', 'Water Heater Installation/Repair']",34.201247,-118.191696
39118,"['Plumbing', 'Water Heater Installation/Repair']",34.1721595,-118.1598557
39119,['Plumbing'],33.8874206542969,-118.346603393555
39120,"['Plumbing', 'Heating & Air Conditioning/HVAC', 'Water Heater Installation/Repair']",33.98376,-118.32894
39121,"['Plumbing', 'Water Heater Installation/Repair']",34.08145321835765,-117.73845459816947
39122,"['Roofing', 'General Contractors', 'Plumbing']",34.1482691,-118.4338345
39123,"['Handyman', 'Plumbing', 'TV Mounting']",33.923648642351,-118.20051974851265
39124,"['Plumbing', 'Heating & Air Conditioning/HVAC', 'Water Heater Installation/Repair']",34.1534254,-118.2732676
39125,"['Plumbing', 'Water Heater Installation/Repair']",34.142299,-118.390759
39126,"['Plumbing', 'Water Heater Installation/Repair', 'Heating & Air Conditioning/HVAC']",34.2074453209169,-118.357532064063
39127,"['General Contractors', 'Plumbing', 'Electricians']",34.2234802246094,-118.360870361328
39128,"['Handyman', 'Plumbing', 'Electricians']",34.11178123559592,-118.2600179803579
39129,"['Home Inspectors', 'Plumbing']",34.2082679,-118.859757
39130,"['Plumbing', 'Water Heater Installation/Repair']",33.9723093,-118.3311161
39131,['Plumbing'],34.002681836733025,-118.28747910691501
39132,"['Plumbing', 'Electricians', 'Stucco Services']",34.21653,-118.22833
39133,"['Handyman', 'Plumbing']",34.16858811943186,-118.37253708079018
39134,['Plumbing'],34.049862,-118.344461
39135,"['Plumbing', 'Water Heater Installation/Repair', 'Damage Restoration']",34.02425,-118.40947
39136,"['Plumbing', 'Water Heater Installation/Repair', 'Water Purification Services']",34.14973,-118.272156
39137,['Plumbing'],34.01547735237554,-118.49256685767755
39138,"['Plumbing', 'Excavation Services']",33.97098755424258,-117.3248972492351
39139,"['Plumbing', 'Water Heater Installation/Repair', 'Septic Services']",33.954503877820976,-118.30899695264247
39140,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.103316,-117.921588
39141,['Plumbing'],33.99009,-118.42766
39142,"['Septic Services', 'Plumbing', 'Hydro-jetting']",34.30914,-118.47272
39143,['Plumbing'],33.80449828133327,-118.18762147854355
39144,['Backflow Services'],33.9717336,-118.0215363
39145,['Plumbing'],34.13359,-117.90457
39146,['Plumbing'],33.9740867614746,-118.24983215332
39147,"['Plumbing', 'Water Heater Installation/Repair']",34.029380798339844,-118.35164642333984
39148,['Plumbing'],34.00759,-118.43906
39149,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.1681671142578,-118.268585205078
39150,"['Plumbing', 'Water Heater Installation/Repair', 'Septic Services']",34.063711,-118.063594
39151,"['Plumbing', 'Water Heater Installation/Repair', 'Septic Services']",34.296529,-118.427841
39152,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",33.94512939453125,-117.99913024902344
39153,"['Plumbing', 'Water Heater Installation/Repair']",34.0607757568359,-117.894149780273
39154,"['General Contractors', 'Painters', 'Plumbing']",34.04258,-117.61023833
39155,"['Plumbing', 'Home Inspectors']",33.84175,-118.06262
39156,['Plumbing'],34.201093846552915,-118.4481591138389
39157,"['Plumbing', 'Hydro-jetting']",34.2474851,-118.6010966
39158,"['General Contractors', 'Flooring', 'Plumbing']",33.7779502868652,-118.269989013672
39159,['Plumbing'],34.1751556396484,-118.296890258789
39160,['Plumbing'],34.13538,-118.20685
39161,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.28946,-118.71766
39162,"['Plumbing', 'Water Heater Installation/Repair']",34.1985332,-118.3951965
39163,['Plumbing'],34.0878,-118.23394
39164,['Plumbing'],34.029380798339844,-118.35164642333984
39165,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.02827,-118.47094
39166,"['Handyman', 'Plumbing', 'Furniture Assembly']",34.147703,-118.255787
39167,"['Plumbing', 'Water Heater Installation/Repair']",34.204121,-118.345926
39168,['Plumbing'],34.00123544256276,-118.43062621889673
39169,['Plumbing'],34.02817,-118.36708
39170,['Backflow Services'],34.0044288635254,-117.679306030273
39171,"['Plumbing', 'Damage Restoration', 'Water Heater Installation/Repair']",34.31122,-118.43589
39172,"['Plumbing', 'Electricians', 'Handyman']",34.035228729248,-118.706809997559
39173,['Plumbing'],34.17151,-118.16854
39174,"['Plumbing', 'Hydro-jetting']",34.10523121406114,-117.66200077608407
39175,['Plumbing'],34.461724,-118.534311
39176,"['Plumbing', 'Water Heater Installation/Repair', 'Fireplace Services']",33.8363433,-118.3548708
39177,"['Plumbing', 'Water Heater Installation/Repair']",34.0704752,-118.4057198
39178,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.15650767,-118.12166833
39179,"['General Contractors', 'Handyman', 'Plumbing']",34.2139163,-119.0346474
39180,"['Handyman', 'Electricians', 'Plumbing']",34.20367396652554,-118.54470758384139
39181,['Plumbing'],34.065673828125,-118.434188842773
39182,"['Handyman', 'Electricians', 'Plumbing']",34.1059265136719,-118.258857727051
39183,"['Plumbing', 'Water Heater Installation/Repair']",33.7557145,-118.3108682
39184,['Plumbing'],34.155538,-118.6441262
39185,['Plumbing'],34.1371307373047,-118.207328796387
39186,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.20144,-118.3641031
39187,['Plumbing'],34.1702499389648,-118.289077758789
39188,"['Plumbing', 'Heating & Air Conditioning/HVAC', 'Electricians']",33.8467032,-118.3376592
39189,"['Plumbing', 'Water Heater Installation/Repair']",33.5833044,-117.2224077
39190,"['Heating & Air Conditioning/HVAC', 'Plumbing']",33.8832409,-117.5615051
39191,['Plumbing'],34.085913,-118.34659
39192,"['General Contractors', 'Electricians', 'Plumbing']",34.1608749,-118.51221
39193,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.119026184082,-117.853103637695
39194,['Plumbing'],34.124581,-118.231268
39195,"['Plumbing', 'Water Heater Installation/Repair']",34.20105375598709,-118.54067126878094
39196,"['Plumbing', 'Drywall Installation & Repair', 'Electricians']",34.0083503723145,-118.259407043457
39197,['Plumbing'],34.07905996836431,-118.32416556727009
39198,"['Heating & Air Conditioning/HVAC', 'Insulation Installation', 'Plumbing']",34.129541,-117.84666907976226
39199,"['Kitchen & Bath', 'Hydrotherapy', 'Plumbing']",33.99883153042131,-117.90494457551793
39200,['Plumbing'],34.14607,-118.14946
39201,"['Electricians', 'Plumbing', 'Heating & Air Conditioning/HVAC']",33.8477257,-118.118205730688
39202,['Plumbing'],33.870216,-117.612686
39203,['Plumbing'],34.29362,-118.50388
39204,['Plumbing'],34.1346778869629,-118.241561889648
39205,"['Water Heater Installation/Repair', 'Plumbing']",33.89591,-118.23076
39206,['Plumbing'],34.03983,-118.26855
39207,"['Water Heater Installation/Repair', 'Plumbing']",33.9093055725098,-118.342514038086
39208,"['Plumbing', 'Hydro-jetting']",34.20511,-118.2006
39209,"['Plumbing', 'Heating & Air Conditioning/HVAC']",34.1298038,-118.2166127
39210,"['Plumbing', 'Water Heater Installation/Repair']",34.25561531749027,-118.42075518108014
39211,['Plumbing'],34.27093683,-118.50173617
39212,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.14352,-118.13917000000001
39213,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.177089,-118.342558
39214,"['Plumbing', 'Water Heater Installation/Repair', 'Septic Services']",34.07468,-118.27905
39215,"['Plumbing', 'Hydro-jetting', 'Water Heater Installation/Repair']",34.172575,-118.355652
39216,"['Plumbing', 'Water Heater Installation/Repair']",33.93804305384602,-118.33230306134078
39217,['Plumbing'],34.1411324,-118.3756638
39218,['Plumbing'],34.2733688354492,-118.467697143555
39219,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.291521,-118.7625
39220,['Plumbing'],34.06198,-118.35446
39221,"['Electricians', 'Plumbing', 'Handyman']",33.97703245143792,-118.21729669253874
39222,['Plumbing'],33.92777575972562,-117.95131375968495
39223,['Plumbing'],34.08996,-118.32842
39224,"['Plumbing', 'Water Heater Installation/Repair', 'Heating & Air Conditioning/HVAC']",33.9607124328613,-118.025657653809
39225,['Backflow Services'],33.87214,-118.36678
39226,['Plumbing'],34.2101154,-118.4018624
39227,['Plumbing'],34.2765529,-118.4814966
39228,"['Plumbing', 'General Contractors', 'Heating & Air Conditioning/HVAC']",34.16088,-118.37185
39229,['Plumbing'],34.151407,-118.44722
39230,['Plumbing'],33.801009,-118.175079
39231,"['Water Heater Installation/Repair', 'Plumbing']",34.41981506,-118.4342041
39232,"['Plumbing', 'General Contractors', 'Roofing']",34.0470886230469,-118.526786804199
39233,"['Plumbing', 'Heating & Air Conditioning/HVAC']",34.15662,-118.08933
39234,['Plumbing'],34.1318703,-118.2520828
39236,['Plumbing'],33.9882889,-118.4586182
39237,['Plumbing'],34.03938,-118.25
39238,"['Handyman', 'Plumbing', 'TV Mounting']",34.0177155,-118.2493439
39239,"['Plumbing', 'General Contractors', 'Irrigation']",34.15476471071451,-118.59509342274166
39240,"['Plumbing', 'Water Heater Installation/Repair']",33.7207984924316,-117.908348083496
39241,['Plumbing'],34.2302093505859,-118.467277526855
39242,"['Plumbing', 'Water Heater Installation/Repair']",33.92414,-118.20322
39243,"['Plumbing', 'Hydro-jetting']",33.7933235168457,-118.12287139892578
39244,"['Plumbing', 'Water Heater Installation/Repair', 'Irrigation']",34.08611,-118.33283
39245,"['Plumbing', 'Water Heater Installation/Repair']",33.92273,-118.356977
39246,['Plumbing'],33.92629,-118.25283
39247,"['General Contractors', 'Electricians', 'Plumbing']",34.1646305,-118.4480795
39248,"['Plumbing', 'Water Heater Installation/Repair']",34.08876003705163,-118.32652425775292
39249,"['General Contractors', 'Plumbing', 'Water Heater Installation/Repair']",33.982441,-118.318913
39250,"['Plumbing', 'Heating & Air Conditioning/HVAC']",34.1508,-118.36153
39251,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.009178161621094,-118.47160339355469
39252,"['General Contractors', 'Electricians', 'Plumbing']",34.07965,-118.31987
39253,['Plumbing'],34.17535,-118.51697
39254,['Plumbing'],34.20105375598709,-118.54067126878094
39255,"['Plumbing', 'Water Heater Installation/Repair']",33.97398687356543,-118.24951465731104
39256,['Plumbing'],34.2855415344238,-118.780906677246
39257,"['Backflow Services', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.2203330993652,-119.180877685547
39258,"['Plumbing', 'Water Heater Installation/Repair', 'Heating & Air Conditioning/HVAC']",33.97125,-118.330614
39259,"['Plumbing', 'Damage Restoration']",33.87164,-118.39537
39260,"['Plumbing', 'General Contractors', 'Water Heater Installation/Repair']",34.2249609,-118.6556478
39261,['Plumbing'],34.1349305423317,-118.241895187
39262,['Plumbing'],34.02367,-118.38232
39263,['Plumbing'],34.12944,-118.146923
39264,"['Plumbing', 'Water Heater Installation/Repair']",34.0861733,-117.8894425
39265,"['General Contractors', 'Painters', 'Plumbing']",34.1661852,-118.5319865
39266,['Plumbing'],33.99304,-118.34022
39267,['Plumbing'],34.23078,-118.2501
39268,"['Plumbing', 'Water Heater Installation/Repair']",33.9195486,-118.2183283
39269,['Plumbing'],34.17873,-118.34005
39270,"['Plumbing', 'Hardware Stores', 'Heating & Air Conditioning/HVAC']",34.0892,-118.32261
39271,"['Plumbing', 'Water Heater Installation/Repair']",34.166833,-118.396991
39272,"['General Contractors', 'Electricians', 'Plumbing']",34.2470235,-118.3566359
39273,"['Plumbing', 'Water Heater Installation/Repair']",34.0622018,-118.3979942
39274,"['Plumbing', 'Septic Services', 'Hydro-jetting']",34.11556625,-117.2703476
39275,"['Water Heater Installation/Repair', 'Plumbing', 'Heating & Air Conditioning/HVAC']",33.87707452595857,-118.0895436
39276,['Plumbing'],34.1814899,-118.528285
39277,['Plumbing'],33.7876938,-117.9336874
39278,"['Plumbing', 'Hydro-jetting']",34.197811126709,-118.465385437012
39279,['Plumbing'],34.26511,-118.5048
39280,['Plumbing'],34.14794,-118.00006
39281,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.0168477,-118.2032257
39282,"['Plumbing', 'Heating & Air Conditioning/HVAC', 'Water Heater Installation/Repair']",33.7943675,-118.3346244
39283,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.285295,-118.7792827
39284,"['Heating & Air Conditioning/HVAC', 'Water Heater Installation/Repair', 'Plumbing']",34.40121,-118.91632
39285,['Plumbing'],33.75166054211762,-117.87710298793111
39286,"['Plumbing', 'Hydro-jetting']",33.88843319283038,-118.35312311797725
39287,"['Plumbing', 'Water Heater Installation/Repair']",34.00775714570195,-117.70110227996214
39288,['Plumbing'],33.9610012029608,-118.353391103446
39289,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",34.0929754,-117.7041448
39290,"['Plumbing', 'Water Heater Installation/Repair']",34.7190322875977,-117.898902893066
39291,"['Plumbing', 'Water Heater Installation/Repair']",34.28185,-119.14369
39292,"['Plumbing', 'Water Heater Installation/Repair']",32.76413,-117.08156
39293,['Plumbing'],34.13663,-118.14992
39294,"['Plumbing', 'Water Heater Installation/Repair']",34.1721652246662,-118.381064199072
39295,['Plumbing'],33.95652416836543,-118.35863858517845
39296,"['Plumbing', 'Hydro-jetting']",34.1477279663086,-118.126571655273
39297,['Plumbing'],34.02425,-118.40947
39298,['Plumbing'],33.9539413452148,-118.308769226074
39299,"['Plumbing', 'Excavation Services', 'Hydro-jetting']",34.002171,-118.308571
39300,"['Water Heater Installation/Repair', 'Plumbing']",34.27032,-118.78394
39301,"['Handyman', 'Painters', 'Plumbing']",33.97398687356543,-118.24951465731104
39302,"['Plumbing', 'Septic Services', 'Hydro-jetting']",34.11623,-118.17175
39303,['Plumbing'],33.914676666259766,-118.34671020507812
39304,['Plumbing'],34.1433296203613,-118.13916015625
39305,"['Plumbing', 'Hydro-jetting']",34.0103759765625,-118.34249877929688
39306,['Plumbing'],33.87055587768555,-118.0677719116211
39307,"['Plumbing', 'Electricians']",34.25,-118.29
39308,"['Flooring', 'Painters', 'Plumbing']",33.8760643005371,-117.897048950195
39309,"['Water Heater Installation/Repair', 'Plumbing']",34.16432571411133,-118.26561737060547
39310,"['Handyman', 'Plumbing', 'Electricians']",33.75248235288754,-117.99402523408259
39311,['Plumbing'],33.7631912,-118.0290595
39312,"['Plumbing', 'Water Heater Installation/Repair']",34.0485458374023,-118.338668823242
39313,"['Septic Services', 'Plumbing']",34.0024185180664,-117.970649719238
39314,['Plumbing'],34.007889,-118.2585096
39315,"['Plumbing', 'Hydro-jetting']",34.20017,-118.54036
39316,['Plumbing'],33.973944,-118.4129893
39317,['Plumbing'],34.0823287963867,-118.214241027832
39318,"['Plumbing', 'Hydro-jetting']",33.9324943,-118.0244639
39319,"['Plumbing', 'Water Heater Installation/Repair', 'Hydro-jetting']",33.851295,-118.007972
39320,"['Flooring', 'Plumbing', 'General Contractors']",34.07675,-117.39254
39321,['Florists'],34.0761173,-118.3050925
39322,"['Florists', 'Floral Designers', 'Gift Shops']",34.08397,-118.353006
39323,"['Florists', 'Floral Designers']",34.0475379,-118.3022209
39324,"['Florists', 'Floral Designers']",34.05818,-118.3082
39325,['Florists'],34.053896,-118.380392
39326,['Florists'],34.04103,-118.25228
39327,['Florists'],34.0637158,-118.3074569
39328,['Florists'],34.0405,-118.24959
39329,['Florists'],34.0405,-118.24959
39330,"['Florists', 'Floral Designers']",34.0733,-118.37342
39331,['Florists'],34.0604670345783,-118.345018923283
39332,"['Florists', 'Floral Designers']",34.0382473,-118.2481853
39333,['Florists'],34.06068,-118.30621
39334,"['Florists', 'Floral Designers']",34.0781317261907,-118.323484808207
39335,"['Florists', 'Nurseries & Gardening']",34.0396899,-118.2490511
39336,"['Florists', 'Floral Designers']",34.017838,-118.1083589
39337,"['Florists', 'Floral Designers']",34.04308290341196,-118.25169416819534
39338,"['Florists', 'Floral Designers']",34.0620457811704,-118.298592567444
39339,['Florists'],34.0521554,-118.375823
39340,"['Balloon Services', 'Floral Designers', 'Florists']",34.087984,-118.313819
39341,"['Florists', 'Floral Designers']",34.069396,-118.309712
39342,"['Florists', 'Floral Designers']",34.07996,-118.09516
39343,['Florists'],34.0952339172363,-118.2412109375
39344,"['Florists', 'Gift Shops', 'Floral Designers']",34.1424151,-118.2553266
39345,"['Florists', 'Floral Designers']",34.0762367248535,-118.310821533203
39346,"['Florists', 'Floral Designers', 'Nurseries & Gardening']",34.0516914289983,-118.257101583767
39347,['Florists'],34.09845,-118.30598
39348,['Florists'],34.040429,-118.2476285
39350,"['Florists', 'Floral Designers']",34.140622,-118.371196
39351,"['Florists', 'Floral Designers']",34.091233,-118.367766
39352,"['Party & Event Planning', 'Wedding Planning', 'Florists']",34.086689653533284,-118.36105503175399
39353,"['Florists', 'Floral Designers']",34.037904,-118.2499561
39354,"['Florists', 'Floral Designers']",34.2254136,-118.2423018
39355,"['Florists', 'Floral Designers']",34.165107,-118.358575
39356,['Florists'],34.0550174,-118.3938774
39357,"['Florists', 'Floral Designers']",34.182612,-118.30644721165787
39358,['Florists'],34.0581663,-118.3093554
39359,['Florists'],34.057506,-118.291828
39360,"['Florists', 'Floral Designers']",34.00321,-118.43356
39361,['Florists'],34.075243,-118.308718241751
39362,['Florists'],34.0715766,-118.3627657
39363,['Florists'],34.0763008,-118.3005534
39364,"['Florists', 'Floral Designers']",34.0478354,-118.348985
39365,['Florists'],34.119966,-118.321572
39366,"['Florists', 'Floral Designers']",34.07644204683812,-118.34788410230954
39367,"['Florists', 'Party Equipment Rentals']",34.0470383,-118.3196269
39368,['Florists'],34.063744966116,-118.289145
39369,"['Florists', 'Floral Designers']",34.15881207829202,-118.3968699
39370,['Florists'],34.098499447285,-118.345418
39371,['Florists'],34.0343384,-118.2153026
39372,"['Florists', 'Floral Designers']",34.03113,-118.44625
39373,['Florists'],33.83332,-118.32134
39374,"['Florists', 'Floral Designers']",34.1487265,-118.4367315
39375,"['Florists', 'Wedding Planning', 'Home & Garden']",34.1101125,-118.1920525
39377,['Florists'],34.26458,-118.52223
39378,"['Florists', 'Gift Shops', 'Floral Designers']",34.42862254690764,-118.44603720000003
39379,"['Florists', 'Floral Designers']",33.84579,-118.32208
39380,['Florists'],34.142794,-118.261563
39381,['Florists'],34.03913,-118.24972
39382,"['Florists', 'Floral Designers']",34.10384679280583,-118.29155176877975
39383,['Florists'],34.06677,-118.38108
39384,"['Florists', 'Floral Designers']",34.0921964,-118.2803819
39385,"['Florists', 'Floral Designers']",34.1617913,-118.5168057
39386,['Florists'],34.20097088888977,-118.53626404161224
39388,['Florists'],34.0871016,-118.360117
39390,"['Florists', 'Floral Designers']",34.0398112122462,-118.29919103533
39391,['Florists'],34.06637,-118.315677
39392,"['Florists', 'Floral Designers']",34.065571,-118.30927199999999
39393,"['Florists', 'Floral Designers']",34.414935,-118.467335
39394,['Florists'],34.0393199,-118.29949
39395,"['Florists', 'Floral Designers']",34.18675,-118.3108
39396,"['Wedding Planning', 'Party & Event Planning', 'Florists']",34.154999,-118.8071502
39397,"['Gift Shops', 'Home Decor', 'Florists']",34.1574851,-118.4142599
39398,"['Florists', 'Nurseries & Gardening']",34.0445036,-118.23849354333508
39399,"['Florists', 'Floral Designers', 'Gift Shops']",34.023245034959366,-118.4843434
39400,['Florists'],34.13381,-118.26117
39401,['Florists'],34.0242099,-118.41078
39402,"['Florists', 'Floral Designers']",34.1394413534148,-117.86514
39403,['Florists'],34.000731,-118.081337
39404,"['Florists', 'Home Decor', 'Venues & Event Spaces']",34.0646139,-118.3988082
39405,['Florists'],34.06469,-118.38284
39406,"['Florists', 'Floral Designers']",34.13212,-118.21653
39407,['Florists'],34.0748887,-118.3082034
39408,['Florists'],34.1706352233887,-118.323455810547
39409,"['Florists', 'Floral Designers']",34.052563728923545,-118.38388352320537
39410,"['Florists', 'Floral Designers']",34.0832,-118.32333
39411,"['Floral Designers', 'Florists']",34.179412841796875,-118.43396759033203
39412,"['Florists', 'Floral Designers']",34.150127,-118.379763
39413,['Florists'],34.0721969604492,-118.374549865723
39414,"['Florists', 'Nurseries & Gardening']",34.0256523,-118.2761292
39415,['Florists'],34.07215,-118.32633
39416,['Florists'],34.02505,-118.35543
39417,"['Florists', 'Landscaping', 'Floral Designers']",34.11236,-118.25886
39418,"['Florists', 'Floral Designers']",34.03481108242192,-118.24125523091801
39420,"['Florists', 'Floral Designers']",34.13571978622432,-118.2518186000091
39421,['Florists'],34.0426759421825,-118.2238843292
39422,['Florists'],34.0981701761484,-118.303809463978
39423,"['Florists', 'Floral Designers']",34.02345,-118.39929
39424,"['Florists', 'Floral Designers']",34.228878,-118.529461
39425,"['Florists', 'Floral Designers']",34.0253401,-118.3430868
39426,['Florists'],34.03707,-118.43371
39427,['Florists'],34.14253,-118.40381000000001
39428,['Florists'],34.039368359901175,-118.24836649063043
39429,"['Florists', 'Floral Designers']",34.14557,-118.41128
39430,"['Florists', 'Floral Designers']",34.1938051,-118.423384
39431,"['Florists', 'Floral Designers']",34.04703961147,-118.31934850921
39432,"['Florists', 'Floral Designers']",34.1677,-118.29005
39433,"['Florists', 'Floral Designers']",34.0041217,-118.4308402
39434,['Florists'],34.0398482233286,-118.247621208429
39435,"['Florists', 'Floral Designers']",34.0487559,-118.3294592
39436,"['Florists', 'Floral Designers']",33.979999,-118.465644
39437,['Florists'],34.10166,-118.2925245
39438,['Florists'],34.050751,-118.3841777
39439,['Florists'],34.0650367,-118.4696797
39440,['Florists'],34.0490837395191,-118.259454444051
39441,"['Florists', 'Party Equipment Rentals']",34.1536455,-118.8278424
39442,['Florists'],34.05400070185825,-118.3553946
39443,"['Florists', 'Floral Designers']",34.0859091,-118.3830949
39445,"['Nurseries & Gardening', 'Florists']",34.01738,-118.39919
39446,"['Florists', 'Gift Shops']",34.0521554,-118.375823
39447,"['Florists', 'Event Planning & Services']",34.0621801,-118.3481518
39448,['Florists'],34.0267383,-118.480064
